FIPS	Admin2	Province_State	Country_Region	Last_Update	Lat	Long_	Confirmed	Deaths	Recovered	Active	Combined_Key	Incident_Rate	Case_Fatality_Ratio
	""	Hunan	China	2021-06-02T04:24:34Z	27.6104	111.7088	1051	4	1039	8	Hunan, China	1.52340918973764	0.380589914367269
	""	Inner Mongolia	China	2021-06-02T04:24:34Z	44.0935	113.9448	387	1	383	3	Inner Mongolia, China	1.52722967640095	0.258397932816537
	""	Jiangsu	China	2021-06-02T04:24:34Z	32.9711	119.455	727	0	718	9	Jiangsu, China	0.902993416966836	0
	""	Jiangxi	China	2021-06-02T04:24:34Z	27.614	115.7221	937	1	936	0	Jiangxi, China	2.01592082616179	0.106723585912487
	""	Jilin	China	2021-06-02T04:24:34Z	43.6661	126.1923	573	3	570	0	Jilin, China	2.11908284023669	0.523560209424084
	""	Liaoning	China	2021-06-02T04:24:34Z	41.2956	122.6085	425	2	414	9	Liaoning, China	0.974994264739619	0.470588235294118
	""	Macau	China	2021-06-02T04:24:34Z	22.1667	113.55	51	0	49	2	Macau, China	7.8541046166735	0
	""	Ningxia	China	2021-06-02T04:24:34Z	37.2692	106.1655	76	0	75	1	Ningxia, China	1.1046511627907	0
	""	Qinghai	China	2021-06-02T04:24:34Z	35.7452	95.9956	18	0	18	0	Qinghai, China	0.298507462686567	0
	""	Shaanxi	China	2021-06-02T04:24:34Z	35.1917	108.8701	616	3	596	17	Shaanxi, China	1.59420289855072	0.487012987012987
	""	Shandong	China	2021-06-02T04:24:34Z	36.3427	118.1498	883	7	873	3	Shandong, China	0.878869314223151	0.792751981879955
	""	Shanghai	China	2021-06-02T04:24:34Z	31.202	121.4491	2108	7	2031	70	Shanghai, China	8.6963696369637	0.332068311195446
	""	Shanxi	China	2021-06-02T04:24:34Z	37.5777	112.2922	253	0	248	5	Shanxi, China	0.680473372781065	0
	""	Sichuan	China	2021-06-02T04:24:34Z	30.6171	102.7103	1028	3	994	31	Sichuan, China	1.23246613115933	0.291828793774319
	""	Tianjin	China	2021-06-02T04:24:34Z	39.3054	117.323	393	3	382	8	Tianjin, China	2.51923076923077	0.763358778625954
	""	Tibet	China	2021-06-02T04:24:34Z	31.6927	88.0924	1	0	1	0	Tibet, China	0.0290697674418605	0
	""	Unknown	China	2021-06-02T04:24:34Z			0	0	18	-18	Unknown, China		
	""	Xinjiang	China	2021-06-02T04:24:34Z	41.1129	85.2401	980	3	977	0	Xinjiang, China	3.9404905508645	0.306122448979592
	""	Yunnan	China	2021-06-02T04:24:34Z	24.974	101.487	353	2	335	16	Yunnan, China	0.730848861283644	0.56657223796034
	""	Zhejiang	China	2021-06-02T04:24:34Z	29.1832	120.0934	1364	1	1324	39	Zhejiang, China	2.37754924176399	0.0733137829912024
	""	Amazonas	Colombia	2021-06-02T04:24:34Z	-1.4429	-71.5724	6328	241	6048	39	Amazonas, Colombia	8262.28309548369	3.80847029077118
	""	Antioquia	Colombia	2021-06-02T04:24:34Z	7.1986	-75.3412	541596	12032	508455	21109	Antioquia, Colombia	8453.05724803507	2.22158213871594
	""	Arauca	Colombia	2021-06-02T04:24:34Z	7.0762	-70.7105	7815	234	7225	356	Arauca, Colombia	2980.84478247271	2.99424184261036
	""	Atlantico	Colombia	2021-06-02T04:24:34Z	10.6966	-74.8741	272442	8459	259133	4850	Atlantico, Colombia	10745.0275427063	3.10488103890002
	""	Bolivar	Colombia	2021-06-02T04:24:34Z	8.6704	-74.03	102624	2003	98033	2588	Bolivar, Colombia	4957.41772176358	1.95178515746804
	""	Boyaca	Colombia	2021-06-02T04:24:34Z	5.4545	-73.362	67123	1582	62686	2855	Boyaca, Colombia	5513.74431564283	2.35686724371676
	""	Caldas	Colombia	2021-06-02T04:24:34Z	5.2983	-75.2479	72013	1483	67621	2909	Caldas, Colombia	7213.88823497002	2.05935039506756
	""	Capital District	Colombia	2021-06-02T04:24:34Z	4.711	-74.0721	965884	18957	877349	69578	Capital District, Colombia	13030.3595273216	1.96265804175243
	""	Caqueta	Colombia	2021-06-02T04:24:34Z	0.8699	-73.8419	18343	685	17316	342	Caqueta, Colombia	4568.74285472329	3.73439459194243
	""	Casanare	Colombia	2021-06-02T04:24:34Z	5.7589	-71.5724	20750	477	19302	971	Casanare, Colombia	4934.55472480642	2.29879518072289
	""	Cauca	Colombia	2021-06-02T04:24:34Z	2.705	-76.826	34165	919	32296	950	Cauca, Colombia	2332.89723097765	2.68988731157617
	""	Cesar	Colombia	2021-06-02T04:24:34Z	9.3373	-73.6536	68124	1846	64301	1977	Cesar, Colombia	5674.28579995902	2.70976454700253
	""	Choco	Colombia	2021-06-02T04:24:34Z	5.2528	-76.826	11509	297	10714	498	Choco, Colombia	2151.91482837409	2.58058910417934
	""	Cordoba	Colombia	2021-06-02T04:24:34Z	8.0493	-75.574	63611	2518	58646	2447	Cordoba, Colombia	3564.07473625645	3.95843486189496
	""	Cundinamarca	Colombia	2021-06-02T04:24:34Z	5.026	-74.03	164003	4457	151233	8313	Cundinamarca, Colombia	5618.3497427254	2.71763321402657
	""	Guainia	Colombia	2021-06-02T04:24:34Z	2.5854	-68.5247	1755	22	1671	62	Guainia, Colombia	3647.58698092031	1.25356125356125
	""	Guaviare	Colombia	2021-06-02T04:24:34Z	1.0654	-73.2603	3099	48	2925	126	Guaviare, Colombia	3744.24589510312	1.54888673765731
	""	Huila	Colombia	2021-06-02T04:24:34Z	2.5359	-75.5277	58942	2039	55500	1403	Huila, Colombia	5356.48399743363	3.45933290353229
	""	La Guajira	Colombia	2021-06-02T04:24:34Z	11.3548	-72.5205	36039	1140	34340	559	La Guajira, Colombia	4092.73644044699	3.16323982352452
	""	Magdalena	Colombia	2021-06-02T04:24:34Z	10.4113	-74.4057	70184	2670	65865	1649	Magdalena, Colombia	5230.79629080318	3.80428587712299
	""	Meta	Colombia	2021-06-02T04:24:34Z	3.272	-73.0877	53039	1241	50616	1182	Meta, Colombia	5101.26745418487	2.33978770338807
	""	Narino	Colombia	2021-06-02T04:24:34Z	1.2892	-77.3579	63753	2109	59081	2563	Narino, Colombia	3909.80699034461	3.3080796197826
	""	Norte de Santander	Colombia	2021-06-02T04:24:34Z	7.9463	-72.8988	61368	3054	56795	1519	Norte de Santander, Colombia	4113.99427092377	4.97653500195542
	""	Putumayo	Colombia	2021-06-02T04:24:34Z	0.436	-75.5277	11961	491	11107	363	Putumayo, Colombia	3435.27235756013	4.10500794247973
	""	Quindio	Colombia	2021-06-02T04:24:34Z	4.461	-75.6674	43787	1313	41824	650	Quindio, Colombia	8110.14550734945	2.99860689245667
	""	Risaralda	Colombia	2021-06-02T04:24:34Z	5.3158	-75.9928	62868	1583	59937	1348	Risaralda, Colombia	6663.97428029014	2.51797416809824
	""	San Andres y Providencia	Colombia	2021-06-02T04:24:34Z	12.5567	-81.7185	5512	97	5215	200	San Andres y Providencia, Colombia	8994.77806788512	1.75979680696662
	""	Santander	Colombia	2021-06-02T04:24:34Z	6.6437	-73.6536	134074	4572	123037	6465	Santander, Colombia	6136.56762495326	3.41005713262825
	""	Sucre	Colombia	2021-06-02T04:24:34Z	8.814	-74.7233	35992	1159	32606	2227	Sucre, Colombia	3977.61871134083	3.22016003556346
	""	Tolima	Colombia	2021-06-02T04:24:34Z	4.0925	-75.1545	75890	2455	71908	1527	Tolima, Colombia	5705.21287608434	3.23494531558835
	""	Unknown	Colombia	2021-06-02T04:24:34Z			25966	523	23833	1610	Unknown, Colombia		2.01417237926519
	""	Valle del Cauca	Colombia	2021-06-02T04:24:34Z	3.8009	-76.6413	268547	8548	253558	6441	Valle del Cauca, Colombia	5999.8623736172	3.18305548004632
	""	Vaupes	Colombia	2021-06-02T04:24:34Z	0.8554	-70.812	1535	14	1499	22	Vaupes, Colombia	3762.53155869304	0.912052117263844
	""	Vichada	Colombia	2021-06-02T04:24:34Z	4.4234	-69.2878	1781	29	1731	21	Vichada, Colombia	1652.01098248739	1.62829870859068
	""	""	Comoros	2021-06-02T04:24:34Z	-11.6455	43.3333	3881	146	3719	16	Comoros	446.299714234788	3.76191703169286
	""	""	Congo (Brazzaville)	2021-06-02T04:24:34Z	-0.228	15.8277	11658	153	10591	914	Congo (Brazzaville)	211.268677651623	1.31240349974267
	""	""	Congo (Kinshasa)	2021-06-02T04:24:34Z	-4.0383	21.7587	31651	782	27665	3204	Congo (Kinshasa)	35.3399998061665	2.4706960285615
	""	""	Costa Rica	2021-06-02T04:24:34Z	9.7489	-83.7534	321279	4074	244582	72623	Costa Rica	6306.86710191409	1.26805673573436
	""	""	Cote d'Ivoire	2021-06-02T04:24:34Z	7.54	-5.5471	47319	306	46758	255	Cote d'Ivoire	179.38625630372	0.646674697267482
	""	""	Croatia	2021-06-02T04:24:34Z	45.1	15.2	356397	8034	346520	1843	Croatia	8681.45514495034	2.25422772918964
	""	""	Cuba	2021-06-02T04:24:34Z	21.521757	-77.781167	143323	965	136339	6019	Cuba	1265.36469498039	0.673304354499976
	""	""	Cyprus	2021-06-02T04:24:34Z	35.1264	33.4299	73578	361	39061	33094	Cyprus	6006.07440525245	0.496449010549542
	""	""	Czechia	2021-06-02T04:24:34Z	49.8175	15.473	1661780	30119	1621262	10399	Czechia	15517.6280994776	1.81245411546655
	""	Faroe Islands	Denmark	2021-06-02T04:24:34Z	61.8926	-6.9118	721	1	675	45	Faroe Islands, Denmark	1475.49370715236	0.13869625520111
	""	Greenland	Denmark	2021-06-02T04:24:34Z	71.7069	-42.6043	40	0	33	7	Greenland, Denmark	70.4572676671599	0
