FIPS	Admin2	Province_State	Country_Region	Last_Update	Lat	Long_	Confirmed	Deaths	Recovered	Active	Combined_Key	Incidence_Rate	Case-Fatality_Ratio
	""	""	Somalia	2020-10-02T04:23:51Z	5.152149	46.199616	3593	99	3001	493	Somalia	22.6071257182073	2.75535763985527
	""	""	South Africa	2020-10-02T04:23:51Z	-30.5595	22.9375	676084	16866	609584	49634	South Africa	1139.94087544338	2.49466042681087
	""	""	South Sudan	2020-10-02T04:23:51Z	6.877	31.307	2704	49	1290	1365	South Sudan	24.156382560271	1.81213017751479
	""	Andalusia	Spain	2020-10-02T04:23:51Z	37.5443	-4.7278	63766	1845	10671	51250	Andalusia, Spain	756.650475442915	2.89339146253489
	""	Aragon	Spain	2020-10-02T04:23:51Z	41.5976	-0.9057	36704	1411	3772	31521	Aragon, Spain	2779.37218780148	3.84426765475153
	""	Asturias	Spain	2020-10-02T04:23:51Z	43.3614	-5.8593	5512	349	1063	4100	Asturias, Spain	539.226476098239	6.33164005805515
	""	Baleares	Spain	2020-10-02T04:23:51Z	39.710358	2.995148	14005	299	1533	12173	Baleares, Spain	1178.65378465267	2.13495180292753
	""	C. Valenciana	Spain	2020-10-02T04:23:51Z	39.484	-0.7533	41248	1607	9970	29671	C. Valenciana, Spain	829.110693956083	3.89594647013189
	""	Canarias	Spain	2020-10-02T04:23:51Z	28.2916	-16.6291	13676	232	1537	11907	Canarias, Spain	619.692500932303	1.69640245685873
	""	Cantabria	Spain	2020-10-02T04:23:51Z	43.1828	-3.9878	6850	235	2287	4328	Cantabria, Spain	1177.70239718314	3.43065693430657
	""	Castilla - La Mancha	Spain	2020-10-02T04:23:51Z	39.2796	-3.0977	43714	3196	6392	34126	Castilla - La Mancha, Spain	2148.23795246592	7.31115889646338
	""	Castilla y Leon	Spain	2020-10-02T04:23:51Z	41.8357	-4.3976	48664	3064	8716	36884	Castilla y Leon, Spain	2021.15433895702	6.29623541015946
	""	Catalonia	Spain	2020-10-02T04:23:51Z	41.5912	1.5209	140416	5847	26203	108366	Catalonia, Spain	1855.77586050808	4.16405537830447
	""	Ceuta	Spain	2020-10-02T04:23:51Z	35.8894	-5.3213	623	10	163	450	Ceuta, Spain	734.418653998043	1.60513643659711
	""	Extremadura	Spain	2020-10-02T04:23:51Z	39.4937	-6.0679	10853	581	2652	7620	Extremadura, Spain	1018.65548363844	5.35335851838201
	""	Galicia	Spain	2020-10-02T04:23:51Z	42.5751	-8.1339	21463	746	9204	11513	Galicia, Spain	794.796109228085	3.47574896333225
	""	La Rioja	Spain	2020-10-02T04:23:51Z	42.2871	-2.5396	8632	419	3107	5106	La Rioja, Spain	2752.80558470012	4.85403151065802
	""	Madrid	Spain	2020-10-02T04:23:51Z	40.4168	-3.7038	238423	9450	40736	188237	Madrid, Spain	3589.81632422912	3.96354378562471
	""	Melilla	Spain	2020-10-02T04:23:51Z	35.2923	-2.9381	1035	4	125	906	Melilla, Spain	1222.11857502155	0.386473429951691
	""	Murcia	Spain	2020-10-02T04:23:51Z	37.9922	-1.1307	19736	215	2180	17341	Murcia, Spain	1326.64454248039	1.08937981353871
	""	Navarra	Spain	2020-10-02T04:23:51Z	42.6954	-1.6761	18409	574	3905	13930	Navarra, Spain	2832.38915232958	3.11804008908686
	""	Pais Vasco	Spain	2020-10-02T04:23:51Z	42.9896	-2.6189	44878	1889	16160	26829	Pais Vasco, Spain	2060.62776645178	4.20918935781452
	""	Unknown	Spain	2020-10-02T04:23:51Z			0	0	0	0	Unknown, Spain		
	""	""	Sri Lanka	2020-10-02T04:23:51Z	7.873054	80.771797	3382	13	3233	136	Sri Lanka	15.7939593476002	0.384387936132466
	""	""	Sudan	2020-10-02T04:23:51Z	12.8628	30.2176	13653	836	6764	6053	Sudan	31.1362089069261	6.12319636709881
	""	""	Suriname	2020-10-02T04:23:51Z	3.9193	-56.0278	4891	105	4702	84	Suriname	833.739605955332	2.1468002453486
	""	Blekinge	Sweden	2020-10-02T04:23:51Z	56.2784	15.018	728	17	0	711	Blekinge, Sweden	456.123203388344	2.33516483516484
	""	Dalarna	Sweden	2020-10-02T04:23:51Z	61.0917	14.6664	2556	177	0	2379	Dalarna, Sweden	887.604786676205	6.92488262910798
	""	Gavleborg	Sweden	2020-10-02T04:23:51Z	61.3012	16.1534	3396	168	0	3228	Gavleborg, Sweden	1181.70240307326	4.9469964664311
	""	Gotland	Sweden	2020-10-02T04:23:51Z	57.4684	18.4867	331	6	0	325	Gotland, Sweden	554.568910632309	1.81268882175227
	""	Halland	Sweden	2020-10-02T04:23:51Z	56.8967	12.8034	2606	87	0	2519	Halland, Sweden	780.594761687954	3.3384497313891
	""	Jamtland Harjedalen	Sweden	2020-10-02T04:23:51Z	63.1712	14.9592	1292	64	0	1228	Jamtland Harjedalen, Sweden	987.692072471524	4.95356037151703
	""	Jonkoping	Sweden	2020-10-02T04:23:51Z	57.3708	14.3439	5393	183	0	5210	Jonkoping, Sweden	1483.22740161552	3.3932875950306
	""	Kalmar	Sweden	2020-10-02T04:23:51Z	57.235	16.1849	931	64	0	867	Kalmar, Sweden	379.309501886362	6.87432867883996
	""	Kronoberg	Sweden	2020-10-02T04:23:51Z	56.7183	14.4115	1730	122	0	1608	Kronoberg, Sweden	858.692900644764	7.05202312138728
	""	Norrbotten	Sweden	2020-10-02T04:23:51Z	66.8309	20.3992	1755	88	0	1667	Norrbotten, Sweden	701.738953109443	5.01424501424501
	""	Orebro	Sweden	2020-10-02T04:23:51Z	59.535	15.0066	3014	172	0	2842	Orebro, Sweden	988.828923410049	5.70670205706702
	""	Ostergotland	Sweden	2020-10-02T04:23:51Z	58.3454	15.5198	4117	278	0	3839	Ostergotland, Sweden	884.434848924263	6.75248967694924
	""	Skane	Sweden	2020-10-02T04:23:51Z	55.9903	13.5958	5950	279	0	5671	Skane, Sweden	431.839410898465	4.6890756302521
	""	Sormland	Sweden	2020-10-02T04:23:51Z	59.0336	16.7519	2527	254	0	2273	Sormland, Sweden	849.297573435504	10.0514444004749
	""	Stockholm	Sweden	2020-10-02T04:23:51Z	59.6025	18.1384	25459	2405	0	23054	Stockholm, Sweden	1071.01945621542	9.44656113751522
	""	Uppsala	Sweden	2020-10-02T04:23:51Z	60.0092	17.2715	4108	243	0	3865	Uppsala, Sweden	1070.59182253403	5.91528724440117
	""	Varmland	Sweden	2020-10-02T04:23:51Z	59.7294	13.2354	1288	73	0	1215	Varmland, Sweden	456.068041952594	5.66770186335404
	""	Vasterbotten	Sweden	2020-10-02T04:23:51Z	65.3337	16.5162	1043	31	0	1012	Vasterbotten, Sweden	383.828421703418	2.97219558964525
	""	Vasternorrland	Sweden	2020-10-02T04:23:51Z	63.4276	17.7292	1925	136	0	1789	Vasternorrland, Sweden	784.603031624597	7.06493506493507
	""	Vastmanland	Sweden	2020-10-02T04:23:51Z	59.6714	16.2159	3138	183	0	2955	Vastmanland, Sweden	1137.59538871468	5.83173996175908
	""	Vastra Gotaland	Sweden	2020-10-02T04:23:51Z	58.2528	13.0596	20328	863	0	19465	Vastra Gotaland, Sweden	1177.83323415693	4.24537583628493
	""	""	Switzerland	2020-10-02T04:23:51Z	46.8182	8.2275	53832	1912	45300	6458	Switzerland	622.003189511079	3.85272700252638
	""	""	Syria	2020-10-02T04:23:51Z	34.802075	38.996815	4247	202	1117	2928	Syria	24.2676603512657	4.75629856369202
	""	""	Taiwan*	2020-10-02T04:23:51Z	23.7	121	515	7	484	24	Taiwan*	2.16234145890869	1.35922330097087
	""	""	Tajikistan	2020-10-02T04:23:51Z	38.861	71.2761	9769	76	8617	1117	Tajikistan	102.866096253141	0.784833350321068
	""	""	Tanzania	2020-10-02T04:23:51Z	-6.369028	34.888822	509	21	183	305	Tanzania	0.852107987092757	4.12573673870334
	""	""	Thailand	2020-10-02T04:23:51Z	15.870032	100.992541	3575	59	3384	132	Thailand	5.12177811861201	1.65034965034965
	""	""	Timor-Leste	2020-10-02T04:23:51Z	-8.874217	125.727539	28	0	28	0	Timor-Leste	2.12371875289167	0
	""	""	Togo	2020-10-02T04:23:51Z	8.6195	0.8248	1809	48	1353	408	Togo	21.8511591804402	2.65339966832504
	""	""	Trinidad and Tobago	2020-10-02T04:23:51Z	10.6918	-61.2225	4570	76	2629	1865	Trinidad and Tobago	326.547294695	1.66301969365427
	""	""	Tunisia	2020-10-02T04:23:51Z	33.886917	9.537499	18413	265	5032	13116	Tunisia	155.796557600897	1.43920056481833
	""	""	Turkey	2020-10-02T04:23:51Z	38.9637	35.2433	320070	8262	281151	30657	Turkey	379.50384250753	2.58131033836348
1001	Autauga	Alabama	US	2020-10-02T04:23:51Z	32.53952745	-86.64408227	1799	28	0	1770	Autauga, Alabama, US	3218.24267482862	1.55728587319244
1003	Baldwin	Alabama	US	2020-10-02T04:23:51Z	30.72774991	-87.72207058	5981	53	0	5944	Baldwin, Alabama, US	2686.41873549728	0.883775220943805
1005	Barbour	Alabama	US	2020-10-02T04:23:51Z	31.868263	-85.3871286	900	7	0	891	Barbour, Alabama, US	3637.68937859516	0.779510022271715
1007	Bibb	Alabama	US	2020-10-02T04:23:51Z	32.99642064	-87.1251146	671	10	0	662	Bibb, Alabama, US	3000.80378672859	1.48809523809524
1009	Blount	Alabama	US	2020-10-02T04:23:51Z	33.98210918	-86.56790593	1644	15	0	1619	Blount, Alabama, US	2825.71853491509	0.917992656058752
1011	Bullock	Alabama	US	2020-10-02T04:23:51Z	32.10030533	-85.71265535	611	16	0	596	Bullock, Alabama, US	6058.80605880606	2.61437908496732
1013	Butler	Alabama	US	2020-10-02T04:23:51Z	31.75300095	-86.68057478	917	40	0	879	Butler, Alabama, US	4725.42163718634	4.3525571273123
1015	Calhoun	Alabama	US	2020-10-02T04:23:51Z	33.77483727	-85.82630386	3597	44	0	3543	Calhoun, Alabama, US	3157.4314510805	1.22665179816002
1017	Chambers	Alabama	US	2020-10-02T04:23:51Z	32.91360079	-85.39072749	1175	42	0	1139	Chambers, Alabama, US	3551.4524568473	3.55630821337849
1019	Cherokee	Alabama	US	2020-10-02T04:23:51Z	34.17805983	-85.60638968	616	13	0	611	Cherokee, Alabama, US	2382.04306000916	2.08333333333333
1021	Chilton	Alabama	US	2020-10-02T04:23:51Z	32.85044126	-86.7173256	1620	30	0	1580	Chilton, Alabama, US	3623.84082110381	1.86335403726708
1023	Choctaw	Alabama	US	2020-10-02T04:23:51Z	32.02227341	-88.2656443	357	12	0	345	Choctaw, Alabama, US	2835.80903963778	3.36134453781513
1025	Clarke	Alabama	US	2020-10-02T04:23:51Z	31.68099859	-87.83548597	1117	16	0	1109	Clarke, Alabama, US	4762.50952501905	1.42222222222222
1027	Clay	Alabama	US	2020-10-02T04:23:51Z	33.26984193	-85.85836077	597	9	0	585	Clay, Alabama, US	4488.09973554968	1.51515151515152
1029	Cleburne	Alabama	US	2020-10-02T04:23:51Z	33.67679204	-85.52005899	422	5	0	409	Cleburne, Alabama, US	2776.65995975855	1.20772946859903
1031	Coffee	Alabama	US	2020-10-02T04:23:51Z	31.39932826	-85.98901039	1396	5	0	1389	Coffee, Alabama, US	2663.25321921211	0.358680057388809
1033	Colbert	Alabama	US	2020-10-02T04:23:51Z	34.69847452	-87.80168544	1701	26	0	1670	Colbert, Alabama, US	3070.18337828787	1.53301886792453
1035	Conecuh	Alabama	US	2020-10-02T04:23:51Z	31.43401703	-86.99320044	536	12	0	526	Conecuh, Alabama, US	4458.44037457529	2.23048327137546
1037	Coosa	Alabama	US	2020-10-02T04:23:51Z	32.93690146	-86.24847739	181	3	0	171	Coosa, Alabama, US	1631.81093500891	1.72413793103448
1039	Covington	Alabama	US	2020-10-02T04:23:51Z	31.2477854	-86.45050893	1428	28	0	1396	Covington, Alabama, US	3843.55853059462	1.96629213483146
1041	Crenshaw	Alabama	US	2020-10-02T04:23:51Z	31.72941803	-86.31593104	545	30	0	513	Crenshaw, Alabama, US	3942.78245715945	5.52486187845304
1043	Cullman	Alabama	US	2020-10-02T04:23:51Z	34.13020303	-86.86888037	1915	20	0	1903	Cullman, Alabama, US	2295.62601470729	1.04004160166407
1045	Dale	Alabama	US	2020-10-02T04:23:51Z	31.43037123	-85.61095742	1418	44	0	1377	Dale, Alabama, US	2889.85601561865	3.09641097818438
1047	Dallas	Alabama	US	2020-10-02T04:23:51Z	32.32688101	-87.1086671	1788	26	0	1773	Dallas, Alabama, US	4836.54156360899	1.44524735964425
1049	DeKalb	Alabama	US	2020-10-02T04:23:51Z	34.45946862	-85.80782906	2507	21	0	2460	DeKalb, Alabama, US	3469.2992882413	0.846432889963724
1051	Elmore	Alabama	US	2020-10-02T04:23:51Z	32.59785413	-86.14415284	2769	49	0	2710	Elmore, Alabama, US	3397.40669137657	1.77600579920261
1053	Escambia	Alabama	US	2020-10-02T04:23:51Z	31.1256789	-87.15918694	1621	24	0	1599	Escambia, Alabama, US	4430.43157808533	1.47874306839187
1055	Etowah	Alabama	US	2020-10-02T04:23:51Z	34.04567266	-86.04051873	3593	45	0	3571	Etowah, Alabama, US	3535.80787734189	1.24446902654867
1057	Fayette	Alabama	US	2020-10-02T04:23:51Z	33.72076938	-87.73886638	481	11	0	462	Fayette, Alabama, US	2901.48448043185	2.32558139534884
1059	Franklin	Alabama	US	2020-10-02T04:23:51Z	34.44235334	-87.84289505	1809	30	0	1778	Franklin, Alabama, US	5764.93846055736	1.65929203539823
1061	Geneva	Alabama	US	2020-10-02T04:23:51Z	31.09389027	-85.83572839	662	6	0	656	Geneva, Alabama, US	2519.8888508241	0.906344410876133
1063	Greene	Alabama	US	2020-10-02T04:23:51Z	32.85504247	-87.95684022	308	15	0	291	Greene, Alabama, US	3772.65441992356	4.90196078431373
1065	Hale	Alabama	US	2020-10-02T04:23:51Z	32.76039258	-87.63284988	668	28	0	628	Hale, Alabama, US	4477.51006757218	4.26829268292683
1067	Henry	Alabama	US	2020-10-02T04:23:51Z	31.51148016	-85.24267944	522	5	0	513	Henry, Alabama, US	3010.75268817204	0.965250965250965
1069	Houston	Alabama	US	2020-10-02T04:23:51Z	31.15197924	-85.29939599	2995	23	0	2939	Houston, Alabama, US	2797.45376929034	0.776502363268062
1071	Jackson	Alabama	US	2020-10-02T04:23:51Z	34.78144169	-85.99750489	1626	12	0	1612	Jackson, Alabama, US	3145.70177817379	0.738916256157635
1073	Jefferson	Alabama	US	2020-10-02T04:23:51Z	33.55554728	-86.895063	20314	354	0	19954	Jefferson, Alabama, US	3083.63689370806	1.74315540673626
1075	Lamar	Alabama	US	2020-10-02T04:23:51Z	33.77995024	-88.09668032	386	2	0	384	Lamar, Alabama, US	2796.08837377762	0.518134715025907
1077	Lauderdale	Alabama	US	2020-10-02T04:23:51Z	34.90171875	-87.65624729	1778	34	0	1738	Lauderdale, Alabama, US	1910.94479612635	1.91873589164786
1079	Lawrence	Alabama	US	2020-10-02T04:23:51Z	34.52041498	-87.31069453	652	25	0	619	Lawrence, Alabama, US	1956.01992467501	3.88198757763975
1081	Lee	Alabama	US	2020-10-02T04:23:51Z	32.60154883	-85.35132246	6021	61	0	5982	Lee, Alabama, US	3672.61854116274	1.00943240112527
1083	Limestone	Alabama	US	2020-10-02T04:23:51Z	34.81185586	-86.98310072	2247	20	0	2154	Limestone, Alabama, US	2197.84663600061	0.919963201471941
1085	Lowndes	Alabama	US	2020-10-02T04:23:51Z	32.1597283	-86.65158371	660	27	0	632	Lowndes, Alabama, US	6775.65288916307	4.09711684370258
1087	Macon	Alabama	US	2020-10-02T04:23:51Z	32.38759944	-85.69267724	486	18	0	467	Macon, Alabama, US	2684.3037414213	3.71134020618557
1089	Madison	Alabama	US	2020-10-02T04:23:51Z	34.76327133	-86.55069633	7968	78	0	7978	Madison, Alabama, US	2160.3125695545	0.968222442899702
1091	Marengo	Alabama	US	2020-10-02T04:23:51Z	32.24767634	-87.78796182	723	19	0	713	Marengo, Alabama, US	3880.61283995123	2.59562841530055
1093	Marion	Alabama	US	2020-10-02T04:23:51Z	34.13697363	-87.88704173	969	29	0	952	Marion, Alabama, US	3302.02968797334	2.95616717635066
1095	Marshall	Alabama	US	2020-10-02T04:23:51Z	34.36975964	-86.30486727	3981	46	0	3949	Marshall, Alabama, US	4128.17492301651	1.1514392991239
1097	Mobile	Alabama	US	2020-10-02T04:23:51Z	30.78472347	-88.20842409	13594	295	0	13324	Mobile, Alabama, US	3295.90280970935	2.16609148983038
1099	Monroe	Alabama	US	2020-10-02T04:23:51Z	31.56729412	-87.36995001	592	8	0	584	Monroe, Alabama, US	2855.35137220856	1.35135135135135
1101	Montgomery	Alabama	US	2020-10-02T04:23:51Z	32.2206831	-86.20969272	8892	187	0	8731	Montgomery, Alabama, US	3937.5502238549	2.09688270912761
1103	Morgan	Alabama	US	2020-10-02T04:23:51Z	34.45500589	-86.85475946	3398	29	0	3333	Morgan, Alabama, US	2809.18122644741	0.862581796549673
80001	Out of AL	Alabama	US	2020-10-02T04:23:51Z			0	0	0	0	Out of AL, Alabama, US		
1105	Perry	Alabama	US	2020-10-02T04:23:51Z	32.64048341	-87.29770589	541	6	0	537	Perry, Alabama, US	6085.39728790766	1.10497237569061
1107	Pickens	Alabama	US	2020-10-02T04:23:51Z	33.28094866	-88.08818103	672	15	0	659	Pickens, Alabama, US	3381.83642749624	2.22551928783383
1109	Pike	Alabama	US	2020-10-02T04:23:51Z	31.80396383	-85.9408295	1216	12	0	1212	Pike, Alabama, US	3696.32179742707	0.980392156862745
1111	Randolph	Alabama	US	2020-10-02T04:23:51Z	33.29526734	-85.45708831	681	13	0	665	Randolph, Alabama, US	2983.89226300502	1.91740412979351
1113	Russell	Alabama	US	2020-10-02T04:23:51Z	32.28725256	-85.18415324	1787	3	0	1793	Russell, Alabama, US	3098.63528924622	0.167037861915368
1117	Shelby	Alabama	US	2020-10-02T04:23:51Z	33.26879845	-86.66232561	6253	50	0	6171	Shelby, Alabama, US	2857.57595244876	0.803729303970423
1115	St. Clair	Alabama	US	2020-10-02T04:23:51Z	33.71902176	-86.31029372	2403	37	0	2352	St. Clair, Alabama, US	2668.9158995442	1.54876517371285
1119	Sumter	Alabama	US	2020-10-02T04:23:51Z	32.59117397	-88.19916205	441	21	0	415	Sumter, Alabama, US	3508.48957914219	4.81651376146789
1121	Talladega	Alabama	US	2020-10-02T04:23:51Z	33.37823223	-86.16886178	2184	30	0	2162	Talladega, Alabama, US	2740.7537072695	1.36861313868613
1123	Tallapoosa	Alabama	US	2020-10-02T04:23:51Z	32.86698258	-85.79833053	1169	85	0	1093	Tallapoosa, Alabama, US	2918.22528302822	7.21561969439728
1125	Tuscaloosa	Alabama	US	2020-10-02T04:23:51Z	33.28726072	-87.52556818	8999	118	0	8922	Tuscaloosa, Alabama, US	4318.02440830169	1.30530973451327
90001	Unassigned	Alabama	US	2020-10-02T04:23:51Z			0	0	0	0	Unassigned, Alabama, US		
1127	Walker	Alabama	US	2020-10-02T04:23:51Z	33.80270512	-87.30027177	2384	88	0	2288	Walker, Alabama, US	3740.49526928102	3.7037037037037
1129	Washington	Alabama	US	2020-10-02T04:23:51Z	31.4092794	-88.20689944	561	12	0	550	Washington, Alabama, US	3442.36187676099	2.13523131672598
1131	Wilcox	Alabama	US	2020-10-02T04:23:51Z	31.98773215	-87.30891118	531	11	0	523	Wilcox, Alabama, US	5147.98033355828	2.05992509363296
1133	Winston	Alabama	US	2020-10-02T04:23:51Z	34.15030532	-87.37325922	751	12	0	741	Winston, Alabama, US	3186.76202970926	1.59362549800797
2013	Aleutians East	Alaska	US	2020-10-02T04:23:51Z	55.32222414	-161.9722021	3	0	0	3	Aleutians East, Alaska, US	89.9011087803416	0
2016	Aleutians West	Alaska	US	2020-10-02T04:23:51Z	52.3233	-174.1596	8	0	0	8	Aleutians West, Alaska, US	141.995030173944	0
2020	Anchorage	Alaska	US	2020-10-02T04:23:51Z	61.14998174	-149.1426986	4474	36	0	4438	Anchorage, Alaska, US	1553.47222222222	0.804649083594099
2050	Bethel	Alaska	US	2020-10-02T04:23:51Z	60.90980451	-159.8561831	115	1	0	114	Bethel, Alaska, US	625.475905580333	0.869565217391304
2060	Bristol Bay	Alaska	US	2020-10-02T04:23:51Z	58.74513976	-156.701064	10	0	0	10	Bristol Bay, Alaska, US	1196.17224880383	0
2068	Denali	Alaska	US	2020-10-02T04:23:51Z	63.67264044	-150.0076108	9	0	0	9	Denali, Alaska, US	429.184549356223	0
2070	Dillingham	Alaska	US	2020-10-02T04:23:51Z	59.79603738	-158.2381942	9	0	0	9	Dillingham, Alaska, US	183.075671277461	0
2090	Fairbanks North Star	Alaska	US	2020-10-02T04:23:51Z	64.80726247	-146.5692662	1163	11	0	1152	Fairbanks North Star, Alaska, US	1200.83841856911	0.945829750644884
2100	Haines	Alaska	US	2020-10-02T04:23:51Z	59.09893571	-135.4679843	5	0	0	5	Haines, Alaska, US	197.628458498024	0
2110	Juneau	Alaska	US	2020-10-02T04:23:51Z	58.45031811	-134.200436	295	1	0	294	Juneau, Alaska, US	922.624632513918	0.338983050847458
2122	Kenai Peninsula	Alaska	US	2020-10-02T04:23:51Z	60.24429722	-151.5388884	456	3	0	453	Kenai Peninsula, Alaska, US	776.725488860121	0.657894736842105
2130	Ketchikan Gateway	Alaska	US	2020-10-02T04:23:51Z	55.57445008	-130.975561	50	0	0	50	Ketchikan Gateway, Alaska, US	359.686353499748	0
2150	Kodiak Island	Alaska	US	2020-10-02T04:23:51Z	57.65529415	-153.7493579	26	0	0	26	Kodiak Island, Alaska, US	200.030773965225	0
2158	Kusilvak	Alaska	US	2020-10-02T04:23:51Z	62.1542916	-163.3967883	14	0	0	14	Kusilvak, Alaska, US	168.390666345923	0
2170	Matanuska-Susitna	Alaska	US	2020-10-02T04:23:51Z	62.31305045	-149.5741743	634	2	0	632	Matanuska-Susitna, Alaska, US	585.319017328767	0.315457413249211
2180	Nome	Alaska	US	2020-10-02T04:23:51Z	64.90320724	-164.0353804	79	0	0	79	Nome, Alaska, US	789.68412634946	0
2185	North Slope	Alaska	US	2020-10-02T04:23:51Z	69.31479216	-153.4836093	137	0	0	137	North Slope, Alaska, US	1393.40927583401	0
2188	Northwest Arctic	Alaska	US	2020-10-02T04:23:51Z	67.04919196	-159.7503946	126	0	0	126	Northwest Arctic, Alaska, US	1653.32633512662	0
2195	Petersburg	Alaska	US	2020-10-02T04:23:51Z	57.13978948	-132.9540995	7	1	0	6	Petersburg, Alaska, US	214.329454990814	14.2857142857143
2198	Prince of Wales-Hyder	Alaska	US	2020-10-02T04:23:51Z	55.76261984	-133.0511621	31	0	0	31	Prince of Wales-Hyder, Alaska, US	499.758181525069	0
2220	Sitka	Alaska	US	2020-10-02T04:23:51Z	57.24124555	-135.3206587	53	0	0	53	Sitka, Alaska, US	624.043329801013	0
2240	Southeast Fairbanks	Alaska	US	2020-10-02T04:23:51Z	63.87692095	-143.2127643	28	0	0	28	Southeast Fairbanks, Alaska, US	406.209197736835	0
90002	Unassigned	Alaska	US	2020-10-02T04:23:51Z			19	0	0	19	Unassigned, Alaska, US		0
2261	Valdez-Cordova	Alaska	US	2020-10-02T04:23:51Z	61.47502768	-144.7126799	0	0	0	79	Valdez-Cordova, Alaska, US	858.509019778309	0
2275	Wrangell	Alaska	US	2020-10-02T04:23:51Z	56.3202004	-132.0583731	13	0	0	13	Wrangell, Alaska, US	519.584332533973	0
2282	Yakutat	Alaska	US	2020-10-02T04:23:51Z	59.8909808	-140.3601451	24	0	0	24	Yakutat, Alaska, US	4145.07772020725	0
2290	Yukon-Koyukuk	Alaska	US	2020-10-02T04:23:51Z	65.50815459	-151.3907387	81	2	0	79	Yukon-Koyukuk, Alaska, US	1548.75717017208	2.46913580246914
4001	Apache	Arizona	US	2020-10-02T04:23:51Z	35.39465006	-109.4892383	3569	165	0	3404	Apache, Arizona, US	4964.73632228358	4.62314373774166
4003	Cochise	Arizona	US	2020-10-02T04:23:51Z	31.87934684	-109.7516088	1912	73	0	1839	Cochise, Arizona, US	1518.40027953813	3.81799163179916
4005	Coconino	Arizona	US	2020-10-02T04:23:51Z	35.83883429	-111.7707178	4198	144	0	4054	Coconino, Arizona, US	2925.92489336196	3.43020485945688
4007	Gila	Arizona	US	2020-10-02T04:23:51Z	33.80190085	-110.8132779	1372	57	0	1315	Gila, Arizona, US	2539.89410937095	4.15451895043732
4009	Graham	Arizona	US	2020-10-02T04:23:51Z	32.93166885	-109.8882178	868	25	0	843	Graham, Arizona, US	2234.98210469398	2.88018433179724
4011	Greenlee	Arizona	US	2020-10-02T04:23:51Z	33.21498827	-109.2405279	59	1	0	58	Greenlee, Arizona, US	621.18340703306	1.69491525423729
4012	La Paz	Arizona	US	2020-10-02T04:23:51Z	33.72854224	-113.9810029	545	15	0	530	La Paz, Arizona, US	2581.9594466553	2.75229357798165
4013	Maricopa	Arizona	US	2020-10-02T04:23:51Z	33.34835867	-112.4918154	142287	3405	0	138882	Maricopa, Arizona, US	3172.21554130789	2.39305066520483
4015	Mohave	Arizona	US	2020-10-02T04:23:51Z	35.70471703	-113.7577902	4017	227	0	3790	Mohave, Arizona, US	1893.19496090602	5.65098332088623
4017	Navajo	Arizona	US	2020-10-02T04:23:51Z	35.3997715	-110.3218983	5802	236	0	5566	Navajo, Arizona, US	5230.60834445206	4.06756290934161
4019	Pima	Arizona	US	2020-10-02T04:23:51Z	32.0971334	-111.7890033	25706	622	0	25084	Pima, Arizona, US	2454.55127048284	2.41966855986929
4021	Pinal	Arizona	US	2020-10-02T04:23:51Z	32.90525627	-111.3449483	10672	210	0	10462	Pinal, Arizona, US	2306.01850951514	1.96776611694153
4023	Santa Cruz	Arizona	US	2020-10-02T04:23:51Z	31.52508998	-110.8479088	2857	63	0	2794	Santa Cruz, Arizona, US	6144.35029463633	2.20511025551278
90004	Unassigned	Arizona	US	2020-10-02T04:23:51Z			0	1	0		Unassigned, Arizona, US		
4025	Yavapai	Arizona	US	2020-10-02T04:23:51Z	34.59933926	-112.5538588	2583	84	0	2499	Yavapai, Arizona, US	1098.68608543635	3.2520325203252
4027	Yuma	Arizona	US	2020-10-02T04:23:51Z	32.76895712	-113.9066674	12765	346	0	12419	Yuma, Arizona, US	5970.89626590953	2.7105366235801
5001	Arkansas	Arkansas	US	2020-10-02T04:23:51Z	34.29145151	-91.37277296	432	10	0	422	Arkansas, Arkansas, US	2470.54786686492	2.31481481481482
5003	Ashley	Arkansas	US	2020-10-02T04:23:51Z	33.19153461	-91.7698471	443	11	0	432	Ashley, Arkansas, US	2253.6500992013	2.48306997742664
5005	Baxter	Arkansas	US	2020-10-02T04:23:51Z	36.28784385	-92.33782872	383	2	0	381	Baxter, Arkansas, US	913.38357340456	0.522193211488251
5007	Benton	Arkansas	US	2020-10-02T04:23:51Z	36.33644656	-94.25680817	6767	93	0	6674	Benton, Arkansas, US	2424.22288377558	1.37431653613123
5009	Boone	Arkansas	US	2020-10-02T04:23:51Z	36.3084504	-93.09374925	774	14	0	760	Boone, Arkansas, US	2067.74951912802	1.80878552971576
5011	Bradley	Arkansas	US	2020-10-02T04:23:51Z	33.46755808	-92.15980837	344	8	0	336	Bradley, Arkansas, US	3196.13490662455	2.32558139534884
5013	Calhoun	Arkansas	US	2020-10-02T04:23:51Z	33.55598792	-92.49974403	36	0	0	36	Calhoun, Arkansas, US	693.775293890923	0
5015	Carroll	Arkansas	US	2020-10-02T04:23:51Z	36.3403856	-93.54270261	725	10	0	715	Carroll, Arkansas, US	2554.61592670895	1.37931034482759
5017	Chicot	Arkansas	US	2020-10-02T04:23:51Z	33.26458973	-91.29539209	1009	22	0	987	Chicot, Arkansas, US	9972.32654674837	2.18037661050545
5019	Clark	Arkansas	US	2020-10-02T04:23:51Z	34.04613432	-93.17484713	367	4	0	363	Clark, Arkansas, US	1644.26523297491	1.08991825613079
